"","pub_date","main","score"
"1202","1990-02-18","Debra Neyman Engaged to Michael C. Silverman",0.2
"1203","1990-02-18","Washington's Birthday Tomorrow",0
"1204","1990-02-18","TRAVEL ADVISORY",0.5
"1205","1990-02-18","The Earthy Bounty of Umbria",0.333333333333333
"1206","1990-02-18","U.S. to Weigh New Ties If Ortega Wins Election",0
"1207","1990-02-18","New Yorkers, etc.",0
"1208","1990-02-18","Up-to-the-Minute Scores From the Revolution in the East Bloc Election Timetable",-0.142857142857143
"1209","1990-02-18","Report of Riots in Soviet Republic Is Denied",-0.2
"1210","1990-02-18","Corrections",1
"1211","1990-02-18","Sulaiman Seen As Ready to Quit",-0.25
"1212","1990-02-18","Lendl Eliminates McEnroe Easily",-0.25
"1213","1990-02-18","HOME ENTERTAINMENT/RECORDINGS: RECENT RELEASES",0
"1214","1990-02-18","Question Of the Week;   What Do You Think of The Baseball Impasse?",-0.4
"1215","1990-02-18","The Intricate Patterning of Batik",0.333333333333333
"1216","1990-02-18","Europe's Grand Classics of Skiing;   In Austria, The Serious and The Upper Crust",0.375
"1217","1990-02-18","Men at Work",0
"1218","1990-02-18","Long Shot Earns Spot On Pro Basketball Team",-0.142857142857143
"1219","1990-02-18","S. Dana Snyder To Wed in April",0
"1220","1990-02-18","Campus Life: Princeton;   Trying to Erase Their Image As Drinking Clubs",-0.375
"1221","1990-02-18","Q and A",NA
"1222","1990-02-18","Lifestyle: Sunday Menu;   Hash Worth the Name But Much Lower in Fat",-0.111111111111111
"1223","1990-02-18","Sandra Pinnavaia Is Engaged To Marry",0.5
"1224","1990-02-18","The Only Game In Town",0.5
"1225","1990-02-18","Ms. Mesch Plans An April Wedding",0
"1226","1990-02-19","Davis Distributing reports earnings for Qtr to Dec 31",0
"1227","1990-02-19","Party Is On; Town Isn't Invited",0.25
"1228","1990-02-19","Christiana Cos.  reports earnings for Qtr to Dec 31",0
"1229","1990-02-19","Chronicle",0
"1230","1990-02-19","Anchors in New Roles Are Gaining Wealth, But Not Much Prestige",0.285714285714286
"1231","1990-02-19","Results Plus",0
"1232","1990-02-19","DeRose Industries Inc. reports earnings for Qtr to Dec 31",0.142857142857143
"1233","1990-02-19","KAREN HEISS IS MARRIED",0.333333333333333
"1234","1990-02-19","A Different Drummer in Japan",-0.333333333333333
"1235","1990-02-19","Xylogics Inc. reports earnings for Qtr to Jan 27",0
"1236","1990-02-19","REviews/Music;   A Geographical Journey Relayed Through Sound",0.2
"1237","1990-02-19","SETH GRIMES WED TO FRANCO BRILLIANT",0.2
"1238","1990-02-19","Stage Fright Leads to Pension",0
"1239","1990-02-19","Chronicle",0
"1240","1990-02-19","Keeping Specs in Place",0
"1241","1990-02-19","Cirrus Logic reports earnings for Qtr to Dec 31",0.166666666666667
"1242","1990-02-19","Bowl America Inc. reports earnings for Qtr to Dec 31",0
"1243","1990-02-19","CPT Corp. reports earnings for Qtr to Dec 31",0
"1244","1990-02-19","VIRGINIA F. COLEMAN WEDS",0
"1245","1990-02-19","Radiant Technology reports earnings for Qtr to Dec 31",0.166666666666667
"1246","1990-02-19","Mets Seek Workout, Find Frustration",-0.2
"1247","1990-02-19","Missouri Eyeing No. 1 Again",0.5
"1248","1990-02-19","Markets Closed",0
"1249","1990-02-19","City Holding Co.  reports earnings for Qtr to Dec 31",0
"1250","1990-02-19","Immigration Reform Penalizes Employers",0
"1251","1990-02-20","Rising Hopes for Castro's Fall Have Cubans in Miami Abuzz",0
"1252","1990-02-20","VETERANS' LOANS FOCUS OF DEBATE",-0.25
"1253","1990-02-20","Funeral Is Held for Slain Suffolk County Detective",0
"1254","1990-02-20","Getting Along Without 'Sunshine'",-0.25
"1255","1990-02-20","Daniel Barenboim on Bach, the Bastille and the Baton",0
"1256","1990-02-20","Talking Business with Robert A. Stanger;   Real Estate Woe For Syndicators",0
"1257","1990-02-20","Congressional Tax Writers Doubt I.R.S. Can Collect New Revenues",-0.25
"1258","1990-02-20","Dinkins and Florio Striving to Untangle Maze of Problems;   New York Mayor Moves On Some Issues Quickly But Challenges Remain",-0.142857142857143
"1259","1990-02-20","Careers;   Outplacement Firms Aiding The Spouse",0.4
"1260","1990-02-20","East German Leader Assails Kohl Over Lack of Quick Financial Aid",-0.111111111111111
"1261","1990-02-20","Dividend Meetings",0.5
"1262","1990-02-20","Vandeweghe Returns For Limited Workout",0
"1263","1990-02-20","William Reed Huntington, 83; Worked for Quakers at the U.N.",0
"1264","1990-02-20","Vandeweghe Practices",0.5
"1265","1990-02-20","Chronicle",0
"1266","1990-02-20","A Modest Way to Rebuild Airports",0.25
"1267","1990-02-20","Romanian Leader Warns of Tough New Measures Against Demonstrators",0.142857142857143
"1268","1990-02-20","Missouri Guard Out",0
"1269","1990-02-20","Corrections",1
"1270","1990-02-20","Putting Disabled In Touch",-0.333333333333333
"1271","1990-02-20","Corrections",1
"1272","1990-02-20","Our Towns;   Win, Team, Win! That Is to Say, Don't Dare Lose!",0
"1273","1990-02-20","Airlines' Big Gamble on Expansion",-0.25
"1274","1990-02-20","Study Hints Of Harm In Heart Operations",-0.2
"1275","1990-02-20","Market Place;   Aerospace Plays Develop in Japan",0.166666666666667
"1276","1990-02-21","Corrections",1
"1277","1990-02-21","DREXEL EXECUTIVES RECEIVED BONUSES BEFORE COLLAPSE",-0.2
"1278","1990-02-21","Avrett Finds Way to Offer Global Link",0.166666666666667
"1279","1990-02-21","The West Has a Stake in Perestroika's Success",0.25
"1280","1990-02-21","Waltrip Makes History",0
"1281","1990-02-21","Gooden Needs 3 Weeks",-0.333333333333333
"1282","1990-02-21","BUSINESS DIGEST",0
"1283","1990-02-21","Indian and Pakistani Troops Exchange Gunfire in Kashmir",0
"1284","1990-02-21","BRIEFS",0
"1285","1990-02-21","Rates Soar To Highest Since May",0
"1286","1990-02-21","Refinery Blast Kills Two",-0.5
"1287","1990-02-21","Georgia Bid Is Accepted By Nekoosa",0.25
"1288","1990-02-21","C.I.A. CHIEF WARNS OF RESOLUTE K.G.B.",0.2
"1289","1990-02-21","Bank Unit to Martin",0
"1290","1990-02-21","Henry X. O'Brien, Retired Justice, 86",0
"1291","1990-02-21","Timing Coffee Service to Suit the Taste",0.2
"1292","1990-02-21","C.D. Yields Are Unchanged",0
"1293","1990-02-21","Nash Finch Co. reports earnings for Qtr to Dec 30",0
"1294","1990-02-21","For Philadelphians, New Way to Shop",0
"1295","1990-02-21","Consolidated Natural Gas reports earnings for Qtr to Dec 31",0.285714285714286
"1296","1990-02-21","Stalled Talks Threaten Season",-0.25
"1297","1990-02-21","Zenith Electronics reports earnings for Qtr to Dec 31",0.166666666666667
"1298","1990-02-21","Sundstrand reports earnings for Qtr to Dec 31",0
"1299","1990-02-21","Pettibone Corp. reports earnings for Qtr to Dec 31",0
"1300","1990-02-21","Teams Scramble for Home Ice",0
"1301","1990-02-22","Yankee Tickets on Sale",0
"1302","1990-02-22","Review/Dance;   A New, and Strong, Identity for the Feld Ballets",0
"1303","1990-02-22","Epicenter Journal;   Hordes of Tourists Rock The Cradle of a Quake",-0.142857142857143
"1304","1990-02-22","Pretoria's Defense Minister Knew Of 'Hit Squads,' Newspaper Says",0.125
"1305","1990-02-22","Peter von Wiesenthal, Engineer, Is Dead at 70",-0.2
"1306","1990-02-22","7 Inspectors Dismissed at Buildings Dept.",-0.25
"1307","1990-02-22","Calendar: Defending The Design of Cities",0
"1308","1990-02-22","Books of The Times;   Deception and Journalism: How Far to Go for the Story",-0.166666666666667
"1309","1990-02-22","BUSH GETS PLEAS OVER ENVIRONMENT",-0.25
"1310","1990-02-22","Proxy Fight At Lockheed",-0.333333333333333
"1311","1990-02-22","Court Acts in Armory Seizure",0.25
"1312","1990-02-22","Disney Files Antitrust Suit Against Fox",0
"1313","1990-02-22","Warsaw Calls for Border Treaty Before Germanys Are Reunited",0.5
"1314","1990-02-22","Bishop Mugavero Sees Liberal Legacy",0.2
"1315","1990-02-22","Time for a Diet",0
"1316","1990-02-22","Sanders's Yank Career May Be Coming to Halt",0.166666666666667
"1317","1990-02-22","Cuomo to Seek Ban On Sale of Cigarettes In Vending Machines",0
"1318","1990-02-22","Kaypro Corp. reports earnings for Year to Aug 31",0
"1319","1990-02-22","U.S. Policy On Deposits Is Criticized",-0.333333333333333
"1320","1990-02-22","Decision Due March 1 on Seabrook License",0
"1321","1990-02-22","INSIDE",0
"1322","1990-02-22","Advanta Corp. reports earnings for Qtr to Dec 31",0
"1323","1990-02-22","Kewaunee Scientific Corp. reports earnings for Qtr to Jan 31",0
"1324","1990-02-22","No Headline",0
"1325","1990-02-22","Deals",0
"1326","1990-02-23","Handleman Co. reports earnings for Qtr to Jan 27",0
"1327","1990-02-23","NEWS SUMMARY",0
"1328","1990-02-23","Fellowships Help Promote Public-Interest Law",0.4
"1329","1990-02-23","American Software reports earnings for Qtr to Jan 31",0
"1330","1990-02-23","Paulson Group Won't Buy Learjet",0.2
"1331","1990-02-23","First Marathon Inc.  reports earnings for Qtr to Dec 31",0
"1332","1990-02-23","General Motors Canada reports earnings for Year to Dec 31",0
"1333","1990-02-23","Penril reports earnings for Qtr to Jan 31",0
"1334","1990-02-23","The Reagan Tape;   Reagan as Witness: Friendly but Forgetful",0
"1335","1990-02-23","Sony Reports Gain of 44.8%",0.333333333333333
"1336","1990-02-23","Commercial Federal Corp. reports earnings for Qtr to Dec 31",0
"1337","1990-02-23","Delta Natural Gas Co.  reports earnings for Qtr to Dec 31",0.142857142857143
"1338","1990-02-23","Eastern Air In Pact With Its Creditors",0
"1339","1990-02-23","U.N. Drug Plan Puts Stress on Reducing Demand",-0.166666666666667
"1340","1990-02-23","AT THE MOVIES",0
"1341","1990-02-23","La Salle's Simmons Passes 3,000",0
"1342","1990-02-23","Sony Corp. reports earnings for Qtr to Dec 31",0
"1343","1990-02-23","Panel Backs Appeals Court Nominee",0.6
"1344","1990-02-23","Victor Lasky, 72, Whose Writings Focused on Fighting Communists",-0.142857142857143
"1345","1990-02-23","Geraghty & Miller reports earnings for Qtr to Dec 31",0
"1346","1990-02-23","VS Services reports earnings for Qtr to Dec 27",-0.2
"1347","1990-02-23","Topics of The Times;   Mock Spring, Gentle Winter",0
"1348","1990-02-23","First Federal Savings Bank reports earnings for Year to Dec 31",0.125
"1349","1990-02-23","Truth and Millions Elusive on Iran-Contra",0.25
"1350","1990-02-23","Piniella Eager to Put Pinstripes Behind",0.2
"1351","1990-02-24","BUSH PICKS A CHIEF TO LEND NEW LIFE TO RIGHTS PANEL",0
"1352","1990-02-24","Arkla Exploration reports earnings for Year to Dec 31",0
"1353","1990-02-24","Piedmont Natural Gas reports earnings for Qtr to Jan 31",0.142857142857143
"1354","1990-02-24","Arafat, Yielding, Now Backs Palestinian-Israeli Dialogue",0.166666666666667
"1355","1990-02-24","COMPANY BRIEFS",0.5
"1356","1990-02-24","Upheaval in the East;   LITHUANIANS SEEK TO REMOVE K.G.B.",-0.166666666666667
"1357","1990-02-24","Riedel Environmental Tech reports earnings for Qtr to Dec 31",0
"1358","1990-02-24","Statements Are Allowed In Jogger Case",0.25
"1359","1990-02-24","D.&H. Extension To March 23 Set",0
"1360","1990-02-24","OMI Corp. reports earnings for Qtr to Dec 31",0
"1361","1990-02-24","Interpoint Corp. reports earnings for Qtr to Jan 31",0
"1362","1990-02-24","ERC Environmental reports earnings for Qtr to Dec 31",0
"1363","1990-02-24","Dr. Edgar H. Bates, 84, Ex-Professor of Surgery",0
"1364","1990-02-24","Intelligent Systems Masters L.P.  reports earnings for Qtr to Dec 31",0.285714285714286
"1365","1990-02-24","Rohr Industries reports earnings for Qtr to Jan 28",0.166666666666667
"1366","1990-02-24","Upheaval in the East: Hungary;   Budapest Broaching a Role in NATO",-0.142857142857143
"1367","1990-02-24","Heck's Inc. reports earnings for Qtr to Nov 25",0
"1368","1990-02-24","Renault and Volvo Decide to Join Forces",0
"1369","1990-02-24","Area Near Javits Center Is Rezoned",0
"1370","1990-02-24","Habib Sabet Is Dead; An Iranian Altruist And Industrialist, 86",0
"1371","1990-02-24","Huffy Corp. reports earnings for Qtr to Dec 31",0
"1372","1990-02-24","Japan Talks Fail to Gain",0
"1373","1990-02-24","U.S. Defends Proposed Pact With Exxon Over Oil Spill",-0.166666666666667
"1374","1990-02-24","Former Justice Minister Acquitted in Geneva",0.6
"1375","1990-02-24","Adele Rosenfeld Meyer, Businesswoman, 92",0
"1376","1990-02-25","Campus Life: U.C., Santa Barbara;   In Popular Class, Lessons Concern The Vietnam War",-0.1
"1377","1990-02-25","Rookie Is Suspended",-0.5
"1378","1990-02-25","Teachers Say Yesterday's Texts Can't Keep Pace in Today's World",0
"1379","1990-02-25","BORN FREE, BUT EVERYWHERE IN ZOOS",0.25
"1380","1990-02-25","Dawn Parker Marries Michael Heifetz",0.4
"1381","1990-02-25","Question Of the Week;   Does Tyson Deserve An Immediate Rematch?",0
"1382","1990-02-25","Managing;   Revising Pay Packages, Again",0.5
"1383","1990-02-25","Track Is Factor In Horse Ratings",0
"1384","1990-02-25","Answering The Mail",0
"1385","1990-02-25","Style Makers;   Judith Selkowitz, Art Buyer",0.166666666666667
"1386","1990-02-25","Quotation of the Day",0
"1387","1990-02-25","Carolyn Voute to Wed Kevin Murphy in June",0
"1388","1990-02-25","A May Wedding For Holly Adam",0.25
"1389","1990-02-25","Feasting on the Arteries of Patients",0.666666666666667
"1390","1990-02-25","Jersey Places Ban on Bass",0
"1391","1990-02-25","America Is Discovering One of Its Own",0
"1392","1990-02-25","Special Today: Fashions of The Times/Magazine Part 2",0.4
"1393","1990-02-25","Let Business Be Responsible",0
"1394","1990-02-25","A STORY OF LOVE OR A TALE OF DECEIT?",0
"1395","1990-02-25","Valuations",0
"1396","1990-02-25","Ring of Support Awaits Strawberry",0.25
"1397","1990-02-25","A STORY OF LOVE OR A TALE OF DECEIT?",0
"1398","1990-02-25","Lifestyle: Sunday Brunch;   Views and Victoriana, Not to Mention Food",0
"1399","1990-02-25","Seton Hall Easy Prey To UConn",0.2
"1400","1990-02-25","'Closer Than Ever' Is One From the Heart",0.25
"1401","1990-02-26","Karen B. Muth Is Married to Michael E. Raskas",0.2
"1402","1990-02-26","This Wool Cooperates",0.5
"1403","1990-02-26","Cuomo Seeks Big Donations Despite Panel",0.166666666666667
"1404","1990-02-26","Mandela Urges Blacks of Natal to End Deadly Rivalry",-0.285714285714286
"1405","1990-02-26","Rangers Are at Top And Sitting Pretty",0.25
"1406","1990-02-26","Mexico Attacks a Habit of Tax Evasion and Starts to Increase Its Revenue",-0.375
"1407","1990-02-26","Woman Is Named General Counsel for C.I.A.",0.2
"1408","1990-02-26","FINANCE BRIEFS",0
"1409","1990-02-26","NEWS SUMMARY",0
"1410","1990-02-26","Top Positions Are Filled At Wheelchair Maker",0.4
"1411","1990-02-26","Bush and Kohl Struggle for Notes of Calm As the Headlong Rush to Unity Gives Pause",0.2
"1412","1990-02-26","Trade Talks Seem to Be at Impasse;   U.S. Stepping Up Pressure on Japan",-0.142857142857143
"1413","1990-02-26","Johnnie Ray, 63, 50's Singer Who Hit No. 1 With a Sob in His Voice",-0.166666666666667
"1414","1990-02-26","Comeback Trail",0.5
"1415","1990-02-26","Tony Conigliaro; Ex-Outfielder, 45, Starred for Red Sox",0
"1416","1990-02-26","Public Aid for Birth Control Found to Save Money",0.285714285714286
"1417","1990-02-26","Europeans' Long-Held Myths of the New World",0
"1418","1990-02-26","Cyprus Talks at U.N. Today at Crucial Stage",0
"1419","1990-02-26","Son Takes Posts at Forbes",0
"1420","1990-02-26","Home-Repair Licensing Stressed",-0.333333333333333
"1421","1990-02-26","Bush and Kohl Try to Allay Fears Of a Reunified Germany's Powers",-0.25
"1422","1990-02-26","Image of New Bishop: Orthodox but Tolerant",0
"1423","1990-02-26","EXECUTIVES",-1
"1424","1990-02-26","VOICE OF MILITANTS RISING IN KASHMIR",0
"1425","1990-02-26","Nathan Magill, Manufacturer, 90",0
"1426","1990-02-27","Bogert Oil Co.  reports earnings for Qtr to Dec 31",0
"1427","1990-02-27","Corrections",1
"1428","1990-02-27","Berry Is Dismissed By the Patriots",0
"1429","1990-02-27","Polymerix Inc.  reports earnings for Qtr to Sept 30",0
"1430","1990-02-27","Pharmacontrol Corp. reports earnings for Qtr to Dec 31",0
"1431","1990-02-27","CHRONICLE",0
"1432","1990-02-27","Mid-South Insurance reports earnings for Qtr to Dec 31",0
"1433","1990-02-27","Sage Software Inc. reports earnings for Qtr to Jan 31",0.142857142857143
"1434","1990-02-27","Sanderson Farms reports earnings for Qtr to Jan 31",0
"1435","1990-02-27","Southmark Is Sued by Unit",0
"1436","1990-02-27","EXECUTIVE CHANGES",-0.5
"1437","1990-02-27","African Elder Trims One-Party Stand",0.2
"1438","1990-02-27","The Old Russian Scourge",0
"1439","1990-02-27","Millrose Loses Sponsor",-0.333333333333333
"1440","1990-02-27","State Elections in India Today",0.25
"1441","1990-02-27","ISS Intl Service System Inc. reports earnings for Qtr to Dec 31",-0.111111111111111
"1442","1990-02-27","Review/Dance;   Movement On Mean Streets",-0.25
"1443","1990-02-27","'Heat Wave' Retreats as Winter Blasts Back",-0.166666666666667
"1444","1990-02-27","Bridge",0
"1445","1990-02-27","Chess",0
"1446","1990-02-27","Zfax Image reports earnings for Qtr to Dec 31",0
"1447","1990-02-27","Unit Corp. reports earnings for Qtr to Dec 31",0
"1448","1990-02-27","CNS Inc.  reports earnings for Qtr to Dec 31",0
